minutely,show_id,rating,director,duration,weighted_average_vote,total_votes,description,type,release_year,imdb_title_id,month_added,original_title,country,date_added,listed_in,title,season_duration,minute_duration,cast,year_added,seasonly
1,s5731,NR,"Jerry Rothwell, Reuben Atlas",85 min,5.8,2696,A dizzying chronicle of excess and deception dissects a fascinating case of fine-wine fraud and the con man who cheated investors out of millions.,Movie,2016,tt0120838,November,Sour Grapes,United Kingdom,2016-11-18 00:00:00,Documentaries,Sour Grapes,0,85,"Jack Burns, Viola Harris, Scott Erik, Michael Resnick, Steven Weber, Craig Bierko, Jennifer Leigh Warren, Karen Sillas, Robyn Peterman, Anthony Parziale, Abraham Kessler, Fred Goehner, Amy Hohn, Denise Bessette, Angelo Tiffe",2016,0
1,s5733,PG-13,Clint Eastwood,130 min,6.4,72407,A retired engineer agrees to help NASA prevent a Russian satellite from falling to Earth if he and his over-the-hill pals can man the mission.,Movie,2000,tt0186566,August,Space Cowboys,United States,2019-08-01 00:00:00,"Action & Adventure, Dramas, Sci-Fi & Fantasy",Space Cowboys,0,130,"Clint Eastwood, Tommy Lee Jones, Donald Sutherland, James Garner, James Cromwell, Marcia Gay Harden, William Devane, Loren Dean, Courtney B. Vance, Rade Serbedzija, Barbara Babcock, Blair Brown",2019,0
1,s5739,PG,Sam O'Steen,98 min,6.9,1387,"In 1950s Harlem, three singing sisters hit the big time and end up losing one another in this musical melodrama inspired by the Supremes.",Movie,1976,tt0075249,November,Sparkle,United States,2019-11-01 00:00:00,"Dramas, Music & Musicals",Sparkle,0,98,"Tony King, Mary Alice, Irene Cara, Dorian Harewood, Paul Lambert, Beatrice Winde, Lonette McKee",2019,0
1,s5740,TV-MA,Samuel Jouy,94 min,6.3,444,A middle-aged boxer with a mixed record becomes a champion's sparring partner while dreaming of one last chance to end his career with a victory.,Movie,2017,tt7222552,September,Sparring,France,2018-09-01 00:00:00,"Dramas, International Movies, Sports Movies",Sparring,0,94,"Mathieu Kassovitz, Olivia Merilahti, Souleymane M'Baye, Billie Blain, Malik Bine, Zakariya Gouram, Jolente De Keersmaeker, Lyes Salem, Ali Labidi, David Saracino",2018,0
1,s5745,TV-MA,Ricky Gervais,101 min,5.8,20087,"When they lose their passports, a bickering radio team invents phony reports from a combat zone in a ruse that becomes increasingly complicated.",Movie,2016,tt4181052,April,Special Correspondents,"Canada, United Kingdom, United States",2016-04-29 00:00:00,Comedies,Special Correspondents,0,101,"Eric Bana, Ricky Gervais, Vera Farmiga, Kelly Macdonald, Kevin Pollak, America Ferrera, Raúl Castillo, Benjamin Bratt",2016,0
1,s5746,TV-14,Nic Mathieu,108 min,6.3,50288,"When an otherworldly force wreaks havoc on a war-torn European city, an engineer teams up with an elite Special Ops unit to stop it.",Movie,2016,tt2106651,December,Spectral,"United States, Hungary",2016-12-09 00:00:00,"Action & Adventure, Sci-Fi & Fantasy",Spectral,0,108,"James Badge Dale, Emily Mortimer, Bruce Greenwood, Max Martini, Clayne Crawford, Cory Hardrict, Louis Ozawa Changchien, Jimmy Akingbola, Dylan Smith, Philip Bulcock",2016,0
1,s5748,PG-13,Dan Harris,96 min,5.9,1214,"Fed up with the hypocrisy of the adults around them, three creative high school misfits revive an old debate club as a way to fight back.",Movie,2017,tt4843344,July,Speech & Debate,United States,2017-07-06 00:00:00,"Comedies, Dramas, Independent Movies",Speech & Debate,0,96,"Liam James, Sarah Steele, Austin McKenzie, Roger Bart, Janeane Garofalo, Wendi McLendon-Covey, Kal Penn, Kimberly Williams-Paisley, Skylar Astin, Edgar Arreola, Sarah Baker",2017,0
1,s5751,R,Peter Berg,111 min,6.2,61330,"Spenser, an ex-cop and ex-con, teams up with aspiring fighter Hawk to uncover a sinister conspiracy tied to the deaths of two Boston police officers.",Movie,2020,tt8629748,March,Spenser Confidential,United States,2020-03-06 00:00:00,"Action & Adventure, Comedies",Spenser Confidential,0,111,"Mark Wahlberg, Winston Duke, Alan Arkin, Bokeem Woodbine, Iliza Shlesinger, Hope Olaide Wilson, Marc Maron",2020,0
1,s5752,PG-13,Alex Israel,75 min,3.2,4247,The arrival of an enigmatic struggling musician in Malibu shakes the ground beneath the feet of a teenage girl and her surfer boyfriend.,Movie,2017,tt7296862,October,SPF-18,United States,2017-10-30 00:00:00,"Dramas, Romantic Movies, Sports Movies",SPF-18,0,75,"Carson Meyer, Noah Centineo, Bianca Santos, Jackson White, Sean Russel Herman, Rosanna Arquette, Molly Ringwald, Pamela Anderson, Keanu Reeves, Goldie Hawn",2017,0
1,s5754,PG-13,Sam Raimi,139 min,6.2,489497,The seemingly invincible Spider-Man goes up against an all-new crop of villains in the third installment of the blockbuster adventure series.,Movie,2007,tt0413300,November,Spider-Man 3,United States,2019-11-01 00:00:00,"Action & Adventure, Sci-Fi & Fantasy",Spider-Man 3,0,139,"Tobey Maguire, Kirsten Dunst, James Franco, Thomas Haden Church, Topher Grace, Bryce Dallas Howard, Rosemary Harris, J.K. Simmons, James Cromwell, Theresa Russell, Dylan Baker, Bill Nunn, Bruce Campbell, Elizabeth Banks",2019,0
1,s5764,TV-MA,"Anthony Abrams, Adam Larson Broder",92 min,5.5,540,Struggling writer Wally Spivak is stuck in a rut – until he meets an engaged couple and starts to see life in a whole new way.,Movie,2017,tt6342110,May,Spivak,United States,2018-05-12 00:00:00,"Comedies, Independent Movies",Spivak,0,92,"Michael Bacall, Maggie Lawson, Elden Henson, Robert Kazinsky, Mark Webber, Chloe Wepper",2018,0
1,s5773,TV-MA,Storm Saulter,112 min,6.1,322,"When a Jamaican teen hopes to use track to reunite him with his mother in America, family dysfunction at home threatens to knock his plans off course.",Movie,2018,tt5903926,April,Sprinter,"Jamaica, United States",2020-04-15 00:00:00,"Dramas, International Movies, Sports Movies",Sprinter,0,112,"Dale Elliott, Kadeem Wilson, Dennis Titus, David Alan Grier, Shantol Jackson, Lorraine Toussaint, Bryshere Gray, Quera South, Aiden Moodie",2020,0
1,s5774,PG,Robert Rodriguez,88 min,5.5,106395,The tables are turned when pint-sized kids Carmen and Juni must rescue their secret-agent parents from the diabolical clutches of Alexander Minion.,Movie,2001,tt0227538,April,Spy Kids,United States,2019-04-01 00:00:00,"Children & Family Movies, Comedies",Spy Kids,0,88,"Antonio Banderas, Carla Gugino, Alan Cumming, Teri Hatcher, Cheech Marin, Danny Trejo, Robert Patrick, Tony Shalhoub, Alexa PenaVega, Daryl Sabara",2019,0
1,s5780,TV-14,A.R. Murugadoss,140 min,6.6,8804,"When an Intelligence Bureau officer’s phone-tapping day job leads him to a serial killer, he must track down and thwart the murderer’s next steps.",Movie,2017,tt6522546,August,Spyder,India,2018-08-28 00:00:00,"Action & Adventure, International Movies",Spyder,0,140,"Mahesh Babu, Rakul Preet Singh, S.J. Surya, Bharath Srinivasan, Priyadarshi Pullikonda, RJ Balaji",2018,0
1,s5781,TV-MA,Darren Lynn Bousman,103 min,5.1,4769,"Unwed and pregnant, a young woman flees her abusive home in 1950s Georgia and takes refuge at a mysterious convent with a terrible secret.",Movie,2018,tt6182078,August,St. Agatha,United States,2019-08-08 00:00:00,"Horror Movies, Independent Movies",St. Agatha,0,103,"Sabrina Kern, Carolyn Hennesy, Courtney Halverson, Shaun Fletcher, Lindsay Seim, Hannah Fierman, Trin Miller, Seth Michaels, Justin Miles",2019,0
1,s5782,TV-14,Christopher Ray,88 min,3.4,216,"After a popular morning television host bumps into an old acquaintance with a dark past, her professional and personal lives begin to unravel.",Movie,2019,tt10048556,June,Staged Killer,United States,2019-06-28 00:00:00,Thrillers,Staged Killer,0,88,"Chrishell Hartley, Jason Dolley, Darrin Dewitt Henson, Nicole Bilderback, Charlie O'Connell, Chasty Ballesteros, Lyman Chen, Declan Joyce, Frank Rossi, Josh Nuncio",2019,0
1,s5784,R,Adam Alleca,86 min,5.3,429,"After witnessing an assassin's slaughter, a young girl holes up in a farmhouse with a suicidal vet, who must use wits and guts to fend off the killer.",Movie,2015,tt0119931,December,Standoff,Canada,2018-12-11 00:00:00,Action & Adventure,Standoff,0,86,"Thomas Jane, Laurence Fishburne, Joanna Douglas, John Tench, Ted Atherton, Jim Watson, Ella Ballentine",2018,0
1,s5795,PG-13,Matthew Vaughn,128 min,7.6,250243,"To win his true love's heart, wide-eyed Tristan Thorn journeys to a forbidden realm to retrieve a fallen star that has taken human form.",Movie,2007,tt0486655,July,Stardust,"United Kingdom, United States",2020-07-01 00:00:00,"Action & Adventure, International Movies, Romantic Movies",Stardust,0,128,"Claire Danes, Michelle Pfeiffer, Robert De Niro, Charlie Cox, Sienna Miller, Ricky Gervais, Jason Flemyng, Rupert Everett, Peter O'Toole, Mark Strong, Kate Magowan, Ian McKellen",2020,0
1,s5799,PG-13,Todd Phillips,101 min,6.1,136822,New undercover cop partners Starsky and Hutch must overcome their differences to solve an important case with help from street informant Huggy Bear.,Movie,2004,tt0335438,July,Starsky & Hutch,United States,2019-07-01 00:00:00,"Action & Adventure, Comedies",Starsky & Hutch,0,101,"Ben Stiller, Owen Wilson, Vince Vaughn, Juliette Lewis, Snoop Dogg, Fred Williamson, Jason Bateman, Amy Smart, Carmen Electra, George Cheung",2019,0
1,s5801,TV-14,Olivia M. Lamasan,128 min,7.1,477,"An architecture student and a history professor fall in love, pursue a dream, split up and bump into each other years later. Can there be a second chance?",Movie,2014,tt3528284,March,Starting Over Again,Philippines,2019-03-07 00:00:00,"Dramas, International Movies, Romantic Movies",Starting Over Again,0,128,"Piolo Pascual, Toni Gonzaga, Iza Calzado",2019,0
1,s5812,PG-13,Charles Stone III,108 min,5.4,3911,"With her Harvard Law dreams on the line, a black sorority leader agrees to help a rhythmically challenged sisterhood win a step dance championship.",Movie,2018,tt5267472,January,Step Sisters,United States,2018-01-19 00:00:00,Comedies,Step Sisters,0,108,"Megalyn Echikunwoke, Eden Sher, Lyndon Smith, Gage Golightly, Matt McGorry, Marque Richardson, Alessandra Torresani, Naturi Naughton, Nia Jervier, Robert Curtis Brown",2018,0
1,s5813,R,Akiva Goldsman,86 min,5.8,4939,"A menacing, unseen force stalks a young girl living by herself in a suburban house, where she's surrounded by reminders of her once-happy family.",Movie,2017,tt3829378,September,Stephanie,United States,2018-09-01 00:00:00,Horror Movies,Stephanie,0,86,"Shree Cooks, Frank Grillo, Anna Torv",2018,0
1,s5814,TV-MA,Maximilian Erlenwein,91 min,6.5,4403,"Erik's peaceful rural family life is shaken by the arrival of sinister figures who claim to know him and a mysterious ""friend"" who may not even exist.",Movie,2014,tt3348102,January,Stereo,Germany,2017-01-15 00:00:00,"International Movies, Thrillers",Stereo,0,91,"Jürgen Vogel, Moritz Bleibtreu, Petra Schmidt-Schaller, Georg Friedrich, Rainer Bock, Mark Zak, Helena Schönfelder, Fabian Hinrichs",2017,0
1,s5815,R,Danny Boyle,122 min,7.2,150529,"By keying in on three crucial points in his career, this biopic shows the human foibles and visionary fearlessness of the man who made the Mac.",Movie,2015,tt2080374,January,Steve Jobs,"United Kingdom, United States",2020-01-16 00:00:00,Dramas,Steve Jobs,0,122,"Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels, Michael Stuhlbarg, Katherine Waterston, Perla Haney-Jardine, Sarah Snook, John Ortiz, Adam Shapiro",2020,0
1,s5818,TV-MA,"Chatchai Katenut, Manussa Vorasingha, Tanwarin Sukkhapisit, Poj Arnon",100 min,5.2,829,"A haunted hotel, a body in a water tank, a nightclub fire and a prison death comprise four horror tales taken from Thailand's newspaper headlines.",Movie,2010,tt6096308,September,Still,Thailand,2018-09-14 00:00:00,"Horror Movies, International Movies",Still,0,100,"Mai Charoenpura, Akara Amarttayakul, Supakson Chaimongkol, Kachapa Toncharoen, Wiradit Srimalai, Vasana Chalakorn, Ratchanont Sukpragawp, Arisara Thongborisut",2018,0
1,s5831,TV-MA,James Sweeney,96 min,6.7,1202,"When a gay brainiac with OCD questions his identity, he enters a romantic relationship with a woman, leaving sex and physical intimacy out of it.",Movie,2020,tt8855960,June,Straight Up,United States,2020-06-26 00:00:00,"Comedies, Independent Movies, LGBTQ Movies",Straight Up,0,96,"James Sweeney, Katie Findlay, Randall Park, Hillary Anne Matthews, James Scully, Betsy Brandt",2020,0
1,s5834,R,Katherine Dieckmann,91 min,5.9,1063,"A grieving mother takes a road trip with her friend to confront the man who, she believes, stole her late son's business idea to get rich.",Movie,2016,tt5205210,October,Strange Weather,United States,2017-10-26 00:00:00,"Dramas, Independent Movies",Strange Weather,0,91,"Holly Hunter, Carrie Coon, Kim Coates, Shane Jacobsen, Andrene Ward-Hammond, Allene Quincy, Glenne Headly",2017,0
1,s5841,TV-MA,Amar Kaushik,127 min,7.6,26473,"Once a year, men in a small town fear abduction by an eccentric female spirit. A young tailor dismisses the idea of the ghost – until he falls for her.",Movie,2018,tt8108202,June,Stree,India,2019-06-07 00:00:00,"Comedies, Horror Movies, Independent Movies",Stree,0,127,"Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi, Aparshakti Khurana, Abhishek Banerjee, Atul Srivastava",2019,0
1,s5848,TV-MA,"Ester Gould, Reijer Zwaan",85 min,4.7,103,"A quarter-century later, this documentary relocates the male dancers who backed Madonna on her 1990 Blond Ambition tour, as seen in ""Truth or Dare.""",Movie,2016,tt0108237,April,Strike a Pose,"Netherlands, Belgium",2017-04-07 00:00:00,"Documentaries, International Movies, LGBTQ Movies",Strike a Pose,0,85,"Robert Eastwick, Michele Brin, Margie Peterson, Leslie Ryan, David Proval, Veronica Saners, Eric Paul, Tamara Landry, Jeanine Antoine, Sindy Tennes, Thomas Prisco, Christina Gancevich, Gregory Vlahakis, Aaron 'Rocky' Hamilton, Janet Bentley",2017,0
1,s5850,R,Andrew Bergman,117 min,4.5,42098,A former FBI employee works as a stripper to finance her custody battle for her daughter when a secretly shady congressman takes an interest in her.,Movie,1996,tt0117765,January,Striptease,United States,2021-01-01 00:00:00,"Comedies, Dramas",Striptease,0,117,"Demi Moore, Burt Reynolds, Armand Assante, Ving Rhames, Robert Patrick, Paul Guilfoyle, Jerry Grayson, Rumer Willis, Robert Stanton, William Hill",2021,0
1,s5859,PG,Rob Minkoff,78 min,5.5,49301,"Zany misadventures are in store as lovable city mouse Stuart and his human brother, George, raise the roof in this sequel to the 1999 blockbuster.",Movie,2002,tt0243585,January,Stuart Little 2,United States,2020-01-01 00:00:00,"Children & Family Movies, Comedies",Stuart Little 2,0,78,"Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Nathan Lane, Melanie Griffith, James Woods, Steve Zahn",2020,0
1,s5861,TV-MA,Matt Tyrnauer,99 min,5.9,31181,This documentary follows the rapid rise and fall of the Manhattan discotheque and the glittery debauchery that attracted the city's eccentric and elite.,Movie,2018,tt0120577,February,54,United States,2019-02-16 00:00:00,Documentaries,Studio 54,0,99,"Ryan Phillippe, Salma Hayek, Neve Campbell, Mike Myers, Sela Ward, Breckin Meyer, Sherry Stringfield, Ellen Albertini Dow, Cameron Mathison, Noam Jenkins, Jay Goede, Patrick Taylor, Heather Matarazzo, Skipp Sudduth, Aemilia Robinson",2019,0
1,s5866,TV-MA,J.M. Berrios,95 min,5.6,1082,"After a near-death trip home, a Marine looking to help his comrade survive returns to the underground world of MMA, where new battles await.",Movie,2019,tt2707810,November,Submission,United States,2019-11-11 00:00:00,"Action & Adventure, Dramas",Submission,0,95,"Scott Pryor, Darrin Dewitt Henson, Eric Roberts, Kevin Sizemore, Lorynn York, John Gray, Sara McMann, Ovince Saint Preux",2019,0
1,s5867,NR,Stefano Sollima,135 min,7.4,17317,A grueling battle over turning a seaside town near Rome into a gambling paradise exposes criminal rivalries and endemic corruption on a grand scale.,Movie,2015,tt4025514,October,Suburra,"Italy, France",2015-10-14 00:00:00,"Dramas, International Movies, Thrillers",Suburra,0,135,"Pierfrancesco Favino, Elio Germano, Claudio Amendola, Alessandro Borghi, Greta Scarano, Giulia Gorietti, Jean-Hugues Anglade, Antonello Fassari, Lidia Vitale",2015,0
1,s5870,TV-14,Zakariya,115 min,8.2,3016,"When a soccer club manager brings one of his injured foreign players home to recuperate, they form an unlikely bond despite their cultural differences.",Movie,2018,tt7581572,August,Sudani from Nigeria,India,2018-08-01 00:00:00,"Comedies, Dramas, International Movies",Sudani from Nigeria,0,115,"Soubin Shahir, Samuel Abiola Robinson, Savithri Sredharan, Aneesh Menon",2018,0
1,s5872,PG-13,Sarah Gavron,107 min,6.9,37288,"At the beginning of the 20th century, circumstances drive a young, idealistic suffragette to find radical approaches to fighting male oppression.",Movie,2015,tt3077214,November,Suffragette,"United Kingdom, France",2019-11-16 00:00:00,"Dramas, International Movies",Suffragette,0,107,"Carey Mulligan, Helena Bonham Carter, Brendan Gleeson, Anne-Marie Duff, Ben Whishaw, Romola Garai, Meryl Streep, Finbar Lynch, Natalie Press, Samuel West, Geoff Bell, Amanda Lawrence, Shelley Longworth",2019,0
1,s5879,TV-MA,Joseph Cross,93 min,4.7,714,A group of 20-somethings in a small town experience a variety of personal and relationship issues leading up to a gathering at the local watering hole.,Movie,2019,tt7428820,March,Summer Night,United States,2020-03-19 00:00:00,"Comedies, Dramas, Romantic Movies",Summer Night,0,93,"Ellar Coltrane, Callan McAuliffe, Ian Nelson, Lana Condor, Analeigh Tipton, Melina Vidler, Bill Milner, Justin Chatwin, Ella Hunt, Elena Kampouris, Victoria Justice, Khris Davis, Hayden Szeto",2020,0
1,s5882,TV-MA,Jennifer Morrison,94 min,6.2,1627,"Rejected by the Marines but eager to serve his country after 9/11, a simple-minded man performs amateur terrorist surveillance with a young runaway.",Movie,2017,tt5665452,April,Sun Dogs,"Mexico, United States",2018-04-06 00:00:00,"Comedies, Dramas, Independent Movies",Sun Dogs,0,94,"Michael Angarano, Melissa Benoist, Xzibit, Allison Janney, Ed O'Neill, J.R. Ramirez, Eric Christian Olsen, Niko Nicotera, Nicholas Massouh, Alexander Wraith, Fernando Chien, Tom Berninger",2018,0
1,s5887,TV-MA,Partho Sen-Gupta,85 min,6.3,271,"While investigating a child kidnapping, a Mumbai police inspector is haunted by a shadowy dream figure and memories of his own abducted daughter.",Movie,2014,tt2385227,March,Sunrise,"India, France",2017-03-15 00:00:00,"Dramas, Independent Movies, International Movies",Sunrise,0,85,"Adil Hussain, Tannishtha Chatterjee, Gulnaaz Ansari, Komal Gupta, Esha Amlani, Ashalata Wabgaonkar, Hridaynath Jadhav, Chinmay Kambli, Nandini Bora, Komal Gawade",2017,0
1,s5890,TV-MA,Kevin Phillips,104 min,6.6,17900,"A tragic accident drives a wedge between two teenage boys, threatening a friendship that had seemed firm and unshakeable.",Movie,2017,tt5112578,January,Super Dark Times,United States,2018-01-01 00:00:00,"Dramas, Independent Movies, Thrillers",Super Dark Times,0,104,"Owen Campbell, Charlie Tahan, Elizabeth Cappuccino, Max Talisman, Amy Hargreaves, Sawyer Barth, Adea Lennox, Ethan Botwick",2018,0
1,s5891,TV-MA,Thiagarajan Kumararaja,176 min,8.4,8238,"Sex, stigma and spirituality merge in these eccentric stories of an angsty teenager, an unfaithful wife and a transgender woman returning to her past.",Movie,2019,tt7019942,June,Super Deluxe,India,2019-06-29 00:00:00,"Comedies, Dramas, International Movies",Super Deluxe,0,176,"Vijay Sethupathi, Fahadh Faasil, Samantha Ruth Prabhu, Ramya Krishnan, Mysskin, Gayathrie, Ashwanth Ashok Kumar, Bagavathi Perumal",2019,0
1,s5905,TV-PG,Indra Kumar,127 min,4.7,378,"A loving, concerned American grandson travels to Mumbai to rescue his unappreciated grandmother from her drudgery and fulfill her true potential.",Movie,2014,tt2630076,March,Super Nani,India,2018-03-01 00:00:00,"Comedies, Dramas, International Movies",Super Nani,0,127,"Rekha, Randhir Kapoor, Sharman Joshi, Anupam Kher, Shweta Kumar, Varsha Usgaonkar, Rajesh Kumar, Shreya Narayan",2018,0
1,s5908,R,Gordon Parks,91 min,5.1,6015,"To get away from the thug life, cocaine dealer Youngblood Priest puts together one last deal that will net him enough money to start over.",Movie,1972,tt7690670,November,Superfly,United States,2019-11-01 00:00:00,"Action & Adventure, Classic Movies, Dramas",Superfly,0,91,"Ron O'Neal, Carl Lee, Sheila Frazier, Julius Harris, Charles McGregor, Nate Adams, Polly Niles, Yvonne Delaine",2019,0
1,s5911,PG-13,Bryan Singer,154 min,6.0,268239,"When Superman returns to Metropolis, he finds that Lois Lane has moved on to another man and Lex Luthor is developing a new plan to rule the world.",Movie,2006,tt0348150,October,Superman Returns,United States,2019-10-01 00:00:00,"Action & Adventure, Sci-Fi & Fantasy",Superman Returns,0,154,"Brandon Routh, Kate Bosworth, Kevin Spacey, James Marsden, Parker Posey, Frank Langella, Sam Huntington, Eva Marie Saint, Marlon Brando, Kal Penn",2019,0
1,s5915,PG-13,Bruce McCulloch,82 min,6.1,2732,A socially awkward Catholic schoolgirl vows to win a dreamy classmate’s affections by taking first prize at an upcoming talent show.,Movie,1999,tt1431326,November,Superstar,United States,2019-11-20 00:00:00,Comedies,Superstar,0,82,"Molly Shannon, Will Ferrell, Elaine Hendrix, Harland Williams, Mark McKinney, Glynis Johns, Jason Blicker, Gerry Bamman, Emmy Laybourne, Jennifer Irwin, Tom Green",2019,0
1,s5920,TV-14,Kuntz Agus,121 min,7.8,2135,"After saving an unwed expectant mother who's injured in a car accident, a happily married man takes her as his second wife – without telling his first.",Movie,2015,tt5104080,January,Surga Yang Tak Dirindukan,Indonesia,2019-01-28 00:00:00,"Dramas, Faith & Spirituality, International Movies",Surga Yang Tak Dirindukan,0,121,"Fedi Nuril, Laudya Cynthia Bella, Raline Shah, Sandrinna Michelle, Kemal Pahlevi, Tanta Ginting, Zaskia Adya Mecca, Landung Simatupang, Ray Sitoresmi, Vitta Mariana Barrazza",2019,0
1,s5921,TV-14,"Hanung Bramantyo, Meisa Felaroze",119 min,7.1,359,"In this sequel to the award-winning 2015 film, Pras, Arini and Meirose face new challenges that could change the dynamic of their unique love triangle.",Movie,2017,tt5946936,January,Surga Yang Tak Dirindukan 2,Indonesia,2019-01-28 00:00:00,"Dramas, Faith & Spirituality, International Movies",Surga Yang Tak Dirindukan 2,0,119,"Fedi Nuril, Raline Shah, Laudya Cynthia Bella, Reza Rahadian, Nora Danish",2019,0
1,s5931,TV-MA,"Rocky Soraya, Anggy Umbara",126 min,5.6,736,"After a pregnant woman is murdered, her spirit seeks revenge against her increasingly terrified killers, who are determined to finish her off for good.",Movie,2018,tt9044128,April,Suzzanna: Bernapas dalam Kubur,Indonesia,2019-04-03 00:00:00,"Horror Movies, International Movies",Suzzanna: Buried Alive,0,126,"Luna Maya, Herjunot Ali, Teuku Rifnu Wikana, Verdi Solaiman, Alex Abbad",2019,0
1,s5932,TV-MA,Jang Jae-hyun,123 min,6.2,2435,A minister who researches religious cults turns to his Buddhist monk friend for help investigating a new group with mysterious origins.,Movie,2019,tt7299298,May,Svaha: The Sixth Finger,South Korea,2019-05-30 00:00:00,"International Movies, Thrillers",Svaha: The Sixth Finger,0,123,"Lee Jung-jae, Park Jung-min, Lee Jae-in, Yoo Ji-tae, Jung Jin-young, Lee Da-wit, Jin Seon-kyu, Ji Seung-hyeon, Min Tanaka",2019,0
1,s5934,TV-PG,Basu Chatterjee,123 min,6.9,348,"After she enters into an arranged marriage, a spirited and intellectual young woman tries to adjust to life with a man who was not her choice.",Movie,1977,tt0984122,December,Swami,India,2019-12-31 00:00:00,"Dramas, Independent Movies, International Movies",Swami,0,123,"Shabana Azmi, Girish Karnad, Vikram, Dheeraj Kumar, Shashikala, Utpal Dutt, Preeti Ganguli, Sudha Shivpuri",2019,0
1,s5936,TV-MA,"Mike Smith, John Paul Tremblay, Robb Wells",75 min,4.6,445,"""Trailer Park Boys"" John Paul Tremblay, Robb Wells and Mike Smith host this foulmouthed live kick-off of their Web-based Swearnet network.",Movie,2014,tt3599642,March,Swearnet Live,Canada,2018-03-01 00:00:00,"Comedies, International Movies",Swearnet Live,0,75,"Mike Smith, John Paul Tremblay, Robb Wells, John Dunsworth, Pat Roach, Leigh MacInnis, Luke Gordon",2018,0
1,s5937,NC-17,Warren P. Sonoda,112 min,5.9,2354,"After losing a TV network deal, the Trailer Park Boys launch their own Internet series, but they soon confront personal and creative differences.",Movie,2014,tt2380564,September,Swearnet: The Movie,Canada,2017-09-24 00:00:00,"Comedies, International Movies",Swearnet: The Movie,0,112,"Mike Smith, John Paul Tremblay, Robb Wells, Patrick Roach, Mishael Morgan, Sarah Jurgens, Shannon Leroux, Dana Woods, Howard Jerome, Tom Green",2017,0
1,s5938,R,Tim Burton,116 min,6.0,813,"After being falsely imprisoned, a vengeful murderer covers his tracks by enlisting the help of a baker whose meat pies become the toast of London.",Movie,2007,tt0028331,January,Sweeney Todd: The Demon Barber of Fleet Street,"United States, United Kingdom",2020-01-01 00:00:00,"Dramas, Horror Movies, Music & Musicals",Sweeney Todd: The Demon Barber of Fleet Street,0,116,"Johnny Depp, Helena Bonham Carter, Alan Rickman, Timothy Spall, Sacha Baron Cohen, Jamie Campbell Bower, Laura Michelle Kelly, Jayne Wisener, Ed Sanders",2020,0
1,s5940,R,Jamie M. Dagg,93 min,6.2,8180,"In a remote Alaskan town reeling from a sudden triple murder, a former rodeo champ befriends a lone newcomer with a violent occupation.",Movie,2017,tt2582498,December,Sweet Virginia,"United States, Canada",2019-12-01 00:00:00,"Dramas, Independent Movies, Thrillers",Sweet Virginia,0,93,"Jon Bernthal, Christopher Abbott, Imogen Poots, Rosemarie DeWitt, Odessa Young, Joseph Lyle Taylor, Jonathan Tucker, Garry Chalk, Jared Abrahamson, Gabrielle Rose",2019,0
1,s5941,PG-13,J.D. Dillard,83 min,5.8,4970,A woman shipwrecked on a remote island discovers she’s not alone and begins a fight for survival against a deadly presence that emerges each night.,Movie,2019,tt6560164,December,Sweetheart,United States,2019-12-25 00:00:00,"Horror Movies, Sci-Fi & Fantasy, Thrillers",Sweetheart,0,83,"Kiersey Clemons, Emory Cohen, Hanna Mangan Lawrence, Andrew Crawford, Benedict Samuel",2019,0
1,s5942,TV-14,Ann Deborah Fishman,94 min,3.5,9195,"When two college roommates develop a groundbreaking hookup app, casual affairs – and complications – soon run rampant on campus.",Movie,2018,tt4867110,July,Swiped,United States,2019-07-01 00:00:00,Comedies,Swiped,0,94,"Kendall Ryan Sanders, Noah Centineo, Nathan Gamble, Kristen Johnston, Leigh-Allyn Baker, Christian Hutcherson, Shelby Wulfert, Steve Daron, Kalani Hilliker, Maddy Curley, George Hamilton",2019,0
1,s5951,TV-14,Daniel Oriahi,104 min,6.3,10217,"When a man outgrows a childhood friendship and commits to marrying his girlfriend, obsession and spiritual warfare soon disrupt his peaceful life.",Movie,2018,tt0325055,July,Sylvia,Nigeria,2020-07-15 00:00:00,"Dramas, International Movies, Thrillers",Sylvia,0,104,"Chris Attoh, Zainab Balogun, Ini Dima-Okojie, Udoka Onyeka, Lord Frank, Bolaji Ogunmola, Ijeoma Grace Agu, Omotunde Adebowale David",2020,0
1,s5954,TV-PG,Subhash Ghai,177 min,6.7,4874,"Businessman Manav falls for aspiring singer Mansi, but their romance faces an uphill climb when Manav must depart and Mansi's suave manager moves in.",Movie,1999,tt0152836,March,Taal,India,2018-03-01 00:00:00,"Dramas, International Movies, Music & Musicals",Taal,0,177,"Anil Kapoor, Aishwarya Rai Bachchan, Akshaye Khanna, Amrish Puri, Alok Nath, Mita Vasisht, Saurabh Shukla, Supriya Karnik",2018,0
1,s5960,TV-MA,Pat Healy,84 min,6.1,4108,"With his simulated kidnapping business flagging, an entrepreneur jumps at a weekend abduction opportunity – only to find the job isn't what it seems.",Movie,2017,tt6598626,July,Take Me,United States,2017-07-07 00:00:00,"Comedies, Independent Movies",Take Me,0,84,"Taylor Schilling, Pat Healy, Alycia Delmore, Jim O'Heir, Brooke Dillman, Mark Kelly, Toby Huss, Alejandro Patiño",2017,0
